game_id,max_players,max_playtime,min_age,min_players,min_playtime,name,playing_time,year_published,artist,category,compilation,designer,expansion,family,publisher,average_rating,users_rated
172047,5,90,14,2,90,The Others,90,2016,"Jacopo Camagni,Georges Clarenko,Miguel Coimbra,Karl Kopinski,Stef Kopinski,Eric M. Lang,Paolo Parente,Adrian Smith,Richard Wright","Fantasy,Fighting,Horror",,Eric M. Lang,"The Others: 7 Sins – Apocalypse Expansion,The Others: 7 Sins – Beta Team Expansion,The Others: 7 Sins – Delta Team Expansion,The Others: 7 Sins – Envy Expansion,The Others: 7 Sins – Gamma Team Expansion,The Others: 7 Sins – Gluttony Expansion,The Others: 7 Sins – Greed Expansion,The Others: 7 Sins – Lust Expansion,The Others: 7 Sins – Men of FAITH,The Others: 7 Sins – Omega Team Expansion,The Others: 7 Sins – Sons of Ragnarok Expansion,The Others: 7 Sins – Wrath Expansion","Components: Miniatures,Crowdfunding: Kickstarter","Asmodee,Asterion Press,CMON Limited,Edge Entertainment,Guillotine Games,Portal Games",7.75209,1375
172062,5,60,13,2,30,Fairytale Gloom,60,2015,Jaume Fabregat,"Card Game,Fantasy,Humor",,Keith Baker,Gloom: The Looking Glass Promo Card,Gloom,Atlas Games,6.68153,274
172064,8,10,6,2,10,Rally Up!,10,2015,Charlotte Bey,Children's Game,,Julien Sentis,,Admin: Better Description Needed!,"Blue Orange Games,Ferti,REBEL.pl",5.64194,62
172073,7,20,7,3,20,MammuZ,20,2015,"Fiore GmbH,Ilya Komarov","Animals,Bluffing,Card Game,Memory",,Nikolay Pegasov,Sauries: Tyrannosaurus Promo,"Animals: Dinosaurs,Animals: Mammoths","ABACUSSPIELE,Cube Factory of Ideas,dV Giochi,Hobby World,Kaissa Chess & Games",6.41389,283
172081,4,90,12,1,90,Burgle Bros.,90,2015,"Virginia Critchfield,Ryan Goldsberry,Heiko Günther","Exploration,Maze,Spies/Secret Agents",,Tim Fowers,"Burgle Bros.: 5 Promo Event Pack,Burgle Bros.: Bonus Event – Alter Ego","Crowdfunding: Kickstarter,Crowdfunding: Spieleschmiede","(Self-Published),Fowers Games",7.66859,2692
172155,4,30,13,1,30,Ascension: Dawn of Champions,30,2015,,"Card Game,Fantasy",,Justin Gary,"Ascension: Archival Expert Promo,Ascension: Cetra, Benefactor of All Promo,Ascension: Dawn of Champions – Rys, Dark Muse Promo Card,Ascension: Dreamscape - Nova, Born of Chaos Promo,Ascension: Lunar Matriarch Promo,Ascension: Nyxian Corruptor Promo,Ascension: Sadistic Laboratory Promo,Ascension: Shadow Piercer Promo,Ascension: Storm's Eye Monk Promo","Ascension Deck Building Game,Solitaire Games",Stone Blade Entertainment,7.47696,375
172158,5,60,12,2,60,Oath of the Brotherhood,60,2015,,"Adventure,Pirates",,"Vangelis Bagiartakis,Tony Cimino","Oath of the Brotherhood: ""Sneaky"" John",,"Alderac Entertainment Group (AEG),Desyllas Games",6.45988,81
172162,4,40,8,2,40,Da Luigi,40,2015,Fiore GmbH,,,Rüdiger Dorn,,"Admin: Better Description Needed!,Food / Cooking",KOSMOS,6.427,150
172164,6,60,10,3,60,Dohdles!,60,2015,,"Deduction,Party Game",,Klaus Teuber,,"Admin: Better Description Needed!,Play Dough/Clay Games",KOSMOS,6.35938,64
172166,4,30,10,2,30,Lumis: Der Pfad des Feuers,30,2015,,"Abstract Strategy,Card Game",,Stephen Glenn,,"Admin: Better Description Needed!,Connection Games",KOSMOS,6.51544,68
172206,4,60,12,2,45,Bomarzo,60,2015,Marina Fischetti,"City Building,Medieval,Mythology,Renaissance",,Stefano Castelli,"Bomarzo: Seasons,Bomarzo: The Crooked House,Bomarzo: The Pegasus,Bomarzo: Worship","Country: Italy,Crowdfunding: Giochistarter,Crowdfunding: Kickstarter",Giochix.it,6.68074,148
172207,8,0,10,2,30,Unspeakable Words (Deluxe Edition),0,2015,John Kovalic,"Card Game,Horror,Word Game",,"James Ernest,Mike Selinker","Unspeakable Words: ""K is for Exploding Kithulhu"" Promo Card","Crowdfunding: Kickstarter,Cthulhu Mythos",Playroom Entertainment,6.46767,116
172220,5,60,14,1,60,Dungeons & Dragons: Temple of Elemental Evil Board Game,60,2015,,"Adventure,Exploration,Fantasy,Miniatures",,"Peter Lee,Ben Petrisor","Dungeons & Dragons: Castle Ravenloft Board Game – Gray Hag Promo,Dungeons & Dragons: The Legend of Drizzt Board Game – Vierna Do'Urden Promo,Dungeons & Dragons: Wrath of Ashardalon Boardgame - Kobold Champion Promo","Animals: Dragons,Dungeons & Dragons,Dungeons and Dragons Adventure System Board Games,From RPG books to board games,Solitaire Games","Wizards of the Coast,WizKids",7.51966,946
172225,5,15,7,2,15,Exploding Kittens,15,2015,Matthew Inman,"Animals,Card Game,Comic Book / Strip,Humor",,"Matthew Inman,Elan Lee,Shane Small",Imploding Kittens,"Animals: Cats,Card Games: Matching Games,Crowdfunding: Kickstarter",(Self-Published),5.83499,6273
172235,6,30,8,2,10,Schrödinger's Cats,30,2015,James Stowe,"Bluffing,Card Game",,"Christopher O'Neill,Heather O'Neill,Heather Wilson",,"Admin: Better Description Needed!,Animals: Cats,Crowdfunding: Kickstarter",Ninth Level Games,6.12589,123
172242,5,20,18,2,10,Exploding Kittens: NSFW Deck,20,2015,Matthew Inman,"Animals,Card Game,Comic Book / Strip,Humor",,"Matthew Inman,Elan Lee,Shane Small",Imploding Kittens,"Animals: Cats,Crowdfunding: Kickstarter",(Self-Published),6.15706,3198
172287,4,90,10,2,60,Champions of Midgard,90,2015,Víctor Pérez Corbella,"Adventure,Dice,Fantasy,Fighting,Medieval,Mythology",,Ole Steiness,"Champions of Midgard: Despised Promo Card,Champions of Midgard: Odin's Trial Promo Card,Champions of Midgard: SeeZam Promo Card,Champions of Midgard: The Dark Mountains,Champions of Midgard: Valhalla,Champions of Midgard: Virtue Promo Card",Vikings,"Czacha Games,Grey Fox Games",7.69564,3304
172308,5,75,10,2,30,Broom Service,75,2015,Vincent Dutrait,"Bluffing,Card Game,Fantasy",,"Andreas Pelikan,Alexander Pfister","Brettspiel Adventskalender 2016,Broom Service: Christmastime,Broom Service: Mini Expansion","Alea Big Box,Witches","alea,Ravensburger Spieleverlag GmbH,Broadway Toys LTD,Hobby World",7.28987,3567
172309,5,40,10,2,40,Monster Trick,40,2015,,Card Game,,Ralf zur Linde,,Admin: Better Description Needed!,Ravensburger Spieleverlag GmbH,6.46651,106
172310,4,15,5,2,10,Kakerlaloop,15,2015,"Janos Jantner,Kinetic",Children's Game,,"Inka Brand,Markus Brand",,"Admin: Better Description Needed!,Animals: Cockroaches",Ravensburger Spieleverlag GmbH,5.66984,64
172358,4,20,7,2,20,Master Fox,20,2015,Catell Ruz,"Animals,Deduction,Memory",,Frédéric Vuagnat,,"Animals: Cattle,Animals: Chickens,Animals: Fishes,Animals: Foxes,Animals: Geese,Animals: Horses,Animals: Pigs,Animals: Sheep,Animals: Snakes","Heidelberger Spieleverlag,IELLO,Superlude Éditions",6.37337,156
172362,4,30,12,2,30,Kenjin,30,2015,Biboun,"Bluffing,Card Game",,Nicolas Sato,Kenjin: Battlefield Promo,Country: Japan,"IELLO,Superlude Éditions",6.55768,157
172381,4,90,12,2,60,My Village,90,2015,Dennis Lohausen,"City Building,Dice",,"Inka Brand,Markus Brand","Brettspiel Easter Basket 2016,My Village: Vagrants Expansion","Admin: Better Description Needed!,Village","999 Games,eggertspiele,Gigamic,hobbity.eu,Hobby Japan,Pegasus Spiele,Stronghold Games,uplay.it edizioni",7.14378,1293
172385,4,120,12,2,75,Porta Nigra,120,2015,Michael Menzel,"Ancient,City Building",,"Michael Kiesling,Wolfgang Kramer",,"Admin: Better Description Needed!,Ancient Rome,Cities: Trier,Country: Germany,Stronghold Games: The Great Designer Series","eggertspiele,Gigamic,Pegasus Spiele,Stronghold Games",7.25431,958
172386,4,150,12,2,75,Mombasa,150,2015,"Klemens Franz,Andreas Resch",Economic,,Alexander Pfister,"Deutscher Spielepreis 2016 Goodie Box,Mombasa: Cooked Books Mini Expansion,Mombasa: E1/E2 Company Track","Admin: Better Description Needed!,Colonial Theme,Continent: Africa","eggertspiele,Albi,Bright World Games,Delta Vision Publishing,The Game Master BV,Gigamic,Lacerta,LudoSentinel,Meeple BR Jogos,Pegasus Spiele,R&R Games,uplay.it edizioni",8.00391,4874
172410,5,40,8,3,20,Flea Market,40,2015,Patricia Raubo,Dice,,Leo Colovini,"Flea Market: Three for the Road,Mayfair Games' Limited Edition Promo Expansion Set #18",Admin: Better Description Needed!,Mayfair Games,5.63071,70
172480,4,30,8,2,10,Roar! Catch the Monster,30,2015,Tomasz Larek,"Children's Game,Deduction,Electronic",,Hubert Spala,,Monsters,"999 Games,Trefl",5.88082,73
172503,2,30,0,2,20,Mage Wars Academy,30,2015,Craig J. Spearing,"Card Game,Fantasy,Fighting",,"Aaron Brosman,Matthew Burch,Bryan Pope","Mage Wars Academy/Mage Wars: Arena Dice Tower Promo 2016,Mage Wars: Academy – Priestess Expansion,Mage Wars: Academy – Warlock Expansion","Admin: Better Description Needed!,Mage Wars","Arcane Wonders,Games Factory Publishing,Pegasus Spiele",7.52822,594
172507,6,20,5,1,15,Mmm!,20,2015,Andreas Resch,"Animals,Children's Game,Dice",,Reiner Knizia,,"Admin: Better Description Needed!,Animals: Cats,Animals: Mice","Ediciones MasQueOca,Lucrum Games,MINDOK,Pegasus Spiele",6.3618,232
172540,4,60,13,2,30,Dragoon,60,2016,Nick Nazzaro,"Dice,Fantasy,Fighting,Medieval,Party Game",,"Jake Given,Zach Given,Jonathan Ritter-Roderick",Dragoon: The Rogue and Barbarian Expansion,"Admin: Unreleased Games,Animals: Dragons,Crowdfunding: Kickstarter",Lay Waste Games,7.54095,232
172542,4,15,5,2,15,Push a Monster,15,2015,Claus Stephan,"Action / Dexterity,Children's Game",,"Wolfgang Dirscherl,Manfred Reindl",,"Crowdfunding: Kickstarter,Monsters,Queen Kids","Queen Games,REBEL.pl",6.26441,177
172543,4,15,5,2,15,Chef Alfredo,15,2015,Oliver Schlemmer,"Children's Game,Memory",,Michael Schacht,,"Food / Cooking,Queen Kids",Queen Games,6.12183,71
172546,4,45,8,2,45,Parfum,45,2015,Claus Stephan,"Industry / Manufacturing,Renaissance",,"Marco Ruskowski,Marcel Süßelbeck",Parfum: Secret Essences,"Admin: Better Description Needed!,Crowdfunding: Kickstarter",Queen Games,6.60324,770
172547,4,60,10,2,60,Queen's Architect,60,2015,Dennis Lohausen,Medieval,,Volker Schächtele,,"Admin: Better Description Needed!,Crowdfunding: Kickstarter",Queen Games,6.97576,711
172552,4,60,13,2,25,Karmaka,60,2016,"Lane Brown,Marco Bucci","Animals,Card Game,Religious",,"Eddy Boxerman,Dave Burke",,Crowdfunding: Kickstarter,Hemisphere Games,7.03694,758
172557,12,360,7,2,60,Pretense,360,2015,Fabrice Weiss,"Bluffing,Deduction,Party Game,Real-time",AEG Black Friday Black Box 2015,Jason Tagmire,"Pretense: Champ and Sore Loser,Pretense: The Geek Promo","Button Shy Wallet Games,Crowdfunding: Kickstarter","Alderac Entertainment Group (AEG),Button Shy",5.90568,185
172559,6,20,7,2,15,Targets,20,2015,"Brian Kolodziejski,Tony Rochon","Action / Dexterity,Dice",,Wilfried Fort,,,"Blackrock Games,SimplyFun,Zoch Verlag",5.87455,55
172560,4,30,8,2,30,Piratoons,30,2015,"Olivier Bogarts,Nina Clauzel,Amandine Flahaut,Antoine Petit","Nautical,Pirates,Real-time",,"Olivier Grégoire,Thibaut Quintens",,,"ABBA Games,Act in games,Blackrock Games,Fishing Cactus,Heidelberger Spieleverlag,hobbity.eu,Stronghold Games",6.65188,237
172563,2,0,0,2,30,Hemloch: Midnight Edition,0,2015,"John Ariosa,Justin Hernandez,Sandro Rybak","Card Game,Fantasy","Hemloch,Hemloch: Midnight Edition Extras,Hemloch: The Long Shadow",John Clowdus,,Crowdfunding: Kickstarter,Small Box Games,7.04348,69
172584,5,120,14,3,90,Among Nobles,120,2015,Bo Jørgensen,"Age of Reason,Card Game,Economic,Renaissance",,"Morten Andersen,Tina Christensen,Robert Bonde Jensen,Lone Gram Larsen,Troels Vastrup",Among Nobles: Promo Character Cards,Crowdfunding: Kickstarter,"Among Meeples,GaGa Games",6.86692,412
172596,8,20,8,3,20,Monster My Neighbour,20,2015,Sunju Choi,"Bluffing,Card Game,Deduction",,Pesu Nabeno,,"Admin: Better Description Needed!,Monsters,Z-Man / Filosofia deluxe card game series","Divedice,dV Giochi,Filosofia Éditions,Korea Boardgames co., Ltd.,Z-Man Games",6.11567,224
172597,4,0,10,2,0,Theomachy: The Warrior Gods,0,2016,"Piotr Foksowicz,Iga W. Grygiel,Małgorzata Śliwka,Beata Urinaż,Justyna Urniaż-Badowska","Ancient,Bluffing,Card Game,Mythology",,"Tomasz Bylina,Adam Kwapiński,Sandy Petersen,Jakub Wasilewski",Theomachy: New Blood Pack,"Admin: Unreleased Games,Crowdfunding: Kickstarter,Theomachy","Fabryka Gier Historycznych,Petersen Games",7.08833,60
172598,5,30,8,3,30,H.I.D.E.: Hidden Identity Dice Espionage,30,2015,Jun-Ho Na,"Deduction,Dice,Spies/Secret Agents",,Keewoong Kim,,"Admin: Better Description Needed!,Admin: Unreleased Games","Divedice,Korea Boardgames co., Ltd.,Mayday Games",6.29754,76
172599,4,0,10,2,0,Theomachy: The Ancients,0,2016,"Piotr Foksowicz,Iga W. Grygiel,Małgorzata Śliwka,Beata Urinaż,Justyna Urniaż-Badowska","Ancient,Bluffing,Card Game,Mythology",,"Tomasz Bylina,Adam Kwapiński,Sandy Petersen,Jakub Wasilewski",Theomachy: New Blood Pack,"Admin: Unreleased Games,Crowdfunding: Kickstarter,Theomachy","Fabryka Gier Historycznych,Petersen Games",7.0431,58
172600,5,20,8,3,20,Dungeon Busters,20,2014,"Osamu Inoue (井上磨),Yasuhito Kimura,長谷川 登鯉 (Tori Hasegawa)","Bluffing,Card Game,Exploration,Fantasy",,榎　智洋 (Tomohiro Enoki),Dungeon Busters: Power Pack,Admin: Better Description Needed!,"Divedice,Gigamic,Korea Boardgames co., Ltd.,Mayday Games,榎乃家 (ENOYA)",5.92882,255
172613,4,60,9,2,45,Pirates of the 7 Seas,60,2015,"Leonid «deburger» Androschuk,Kryvonos Dmitriy,Denis Martynets,Pavel Romanov",Pirates,,"Oleksandr Nevskiy,Oleg Sidorenko",Pirates of the 7 Seas: Black Friday,,"2Geeks,FunBox Jogos,IDW Games,IGames,Pandasaurus Games,REBEL.pl",6.83276,232
172662,4,30,7,2,20,Seven7s,30,2015,"Adam P. McIver,Fabrice Weiss",Card Game,,Jason Tagmire,,"Admin: Better Description Needed!,Crowdfunding: Kickstarter,The E•G•G Series","Eagle-Gryphon Games,EmperorS4,Foxgames (Poland)",6.44588,278
172818,4,90,13,2,90,Above and Below,90,2015,Ryan Laukat,"Adventure,Book,City Building,Economic,Exploration,Fantasy,Farming,Negotiation",,Ryan Laukat,"Above and Below: Expanded Edition exclusives,Above and Below: G@mebox Building promo card,Above and Below: Groves,Above and Below: Watch It Played Building promo card","Arzium Setting,Crowdfunding: Kickstarter","Red Raven Games,dV Giochi,Schwerkraft-Verlag",7.68882,5458
172837,8,30,8,3,20,Dead Man's Chest,30,2015,,"Bluffing,Dice,Pirates",,Paul Jefferies,,"Admin: Unreleased Games,Crowdfunding: Kickstarter",Eagle-Gryphon Games,5.86752,145
172866,2,10,12,2,5,Dragon Punch,10,2014,Robin Keijzer,"Fighting,Video Game Theme",,Koen Hendrix,,Crowdfunding: Kickstarter,"(Web published),Level 99 Games,Most Mondays games",6.43528,197
172881,5,60,14,3,45,Quartz,60,2015,Luis Francisco,Fantasy,,"Sérgio Halaban,André Zatz",,,"FunBox Jogos,Passport Game Studios",7.06809,259
172896,4,60,13,2,45,Don't Turn Your Back,60,2015,"George Cotronis,Fred Hicks",Horror,,Eric B. Vogel,Don't Turn Your Back: Don't Be a Wick – International Tabletop Day 2016 Promo,Crowdfunding: Kickstarter,Evil Hat Productions,7.2512,173
172931,4,15,5,2,15,Outfoxed,15,2014,,"Children's Game,Deduction,Dice",,,,"Admin: Better Description Needed!,Animals: Foxes","Game Factory,Gamewright,Kanga Games",7.29604,404
172932,5,20,6,2,20,Flashlights & Fireflies,20,2015,Will Terry,"Bluffing,Children's Game",,Jeff Johnston (II),,Admin: Better Description Needed!,Gamewright,6.25294,51
172933,4,20,8,2,20,Dragonwood,20,2015,,"Adventure,Card Game,Dice,Fantasy",,Darren Kisgen,,"Animals: Dragons,Mensa Select","Gamewright,White Goblin Games",6.9212,661
172965,9,120,0,2,60,Guards of Atlantis: Tabletop MOBA,120,2016,,"Fantasy,Miniatures,Wargame",,Artyom Nichipurov,Guards of Atlantis: Sabina & Ignatia character pack,Crowdfunding: Kickstarter,Wolff Designa,7.64681,94
172969,2,45,12,2,45,Pixel Tactics 5,45,2015,Fábio Fontes,"Card Game,Expansion for Base-game,Fantasy,Fighting,Video Game Theme",,"D. Brad Talton, Jr.","Pixel Tactics: Apprentice / Verona,Pixel Tactics: Argent University,Pixel Tactics: Baenvier Marlgrove,Pixel Tactics: Cadenza,Pixel Tactics: Collector / Arcus,Pixel Tactics: Devil's Advocate / Grimesby,Pixel Tactics: Game Artist / Fábio Fontes,Pixel Tactics: Game Caster / Eric Summerer & Army of One / Sam Healey,Pixel Tactics: Game Designer / D. Brad Talton Jr.,Pixel Tactics: Game Geek / Ernie the Geek,Pixel Tactics: Game Informant / Ryan Metzler,Pixel Tactics: Game Pundit / Zee Garcia,Pixel Tactics: Game Reviewer/Tom Vasel,Pixel Tactics: Game Show Host/Roy,Pixel Tactics: Kaitlyn Van Sorrel,Pixel Tactics: Mercenary / Gerard Matranga,Pixel Tactics: Reporter / Marion,Pixel Tactics: Robot / Mark.PT0,Pixel Tactics: Seven Sisters,Pixel Tactics: Shekhtur Lenmorre,Pixel Tactics: The Price Of Victory,Pixel Tactics: Udstad","Pixel Tactics,World of Indines",Level 99 Games,7.50378,119
172971,6,0,6,3,15,Crossing,0,2013,Charlène le Scanff,"Bluffing,Party Game",,Yoshiteru Shinohara,,,"(Self-Published),Broadway Toys LTD,Cocktail Games,JD Éditions,Moonster Games,REBEL.pl,Space Cowboys",6.57367,442
172994,4,75,10,2,75,Catan: Traveler – Compact Edition,75,2015,Michael Menzel,"Civilization,Negotiation",,Klaus Teuber,,Catan,"999 Games,Devir,Galakta,Giochi Uniti,KOSMOS,Mayfair Games,Swan Panasia Co., Ltd.",7.30309,102
172996,4,50,12,2,30,The King Is Dead,50,2015,Peter Dennis,"Medieval,Political",,Peer Sylvester,,,Osprey Games,7.23665,790
173018,6,90,14,1,15,Grimslingers,90,2015,Stephen Gibson,"American West,Card Game,Fantasy,Humor,Science Fiction",,Stephen Gibson,Grimslingers: The Northern Territory Expansion,"Campaign Games,Crowdfunding: Kickstarter,The Weird West (BGG Family)",Greenbrier Games,7.11216,292
173047,6,60,14,3,45,Nevermore,60,2015,Hannah Kennedy,"Animals,Card Game",,Curt Covert,Specters of Nevermore,,Smirk & Dagger Games,6.77672,669
173064,5,180,0,1,60,Leaving Earth,180,2015,Joseph Fatula,"Science Fiction,Space Exploration",,Joseph Fatula,"Leaving Earth: Mercury,Leaving Earth: Outer Planets",Solitaire Games,"The Lumenaris Group, Inc.",7.98836,755
173074,5,20,7,1,20,Tales & Games: Little Red Riding Hood,20,2015,Jérémie Fleury,"Bluffing,Children's Game",,Annick Lobet,,Tales & Games,"Asmodee,Asterion Press,GoKids 玩樂小子,IELLO,Purple Brain Creations",6.08788,198
173075,10,90,18,4,10,Disturbed Friends,90,2015,,"Card Game,Mature / Adult,Party Game",,,"Disturbed Friends: Booster Pack,Disturbed Friends: Exclusive Review Pack,Disturbed Friends: Suicide Deck",Crowdfunding: Kickstarter,Friendly Rabbit Inc,5.84357,70
173090,5,20,8,1,20,The Game,20,2015,"Oliver Freudenreich,Sandra Freudenreich","Card Game,Number",The Game on Fire (compilation),Steffen Benndorf,The Game on Fire (expansion),Solitaire Games,"Nürnberger-Spielkarten-Verlag,dV Giochi,Game Factory,IDW Games,MINDOK,Morapiaf,Oya,Pandasaurus Games,White Goblin Games",6.75647,3480
173092,4,15,8,1,15,Träxx,15,2015,"Oliver Freudenreich,Sandra Freudenreich",,,"Steffen Benndorf,Reinhard Staupe",,,"Nürnberger-Spielkarten-Verlag,White Goblin Games",6.67756,361
173100,4,20,6,2,15,Monsters' Tower,20,2015,Valentina Moscon,"Action / Dexterity,Children's Game,Real-time",,"Simone Luciani,Antonio Tinto",,,"Cranio Creations,Heidelberger Spieleverlag",5.7964,50
173101,4,75,10,2,40,Council of 4,75,2015,Arnaud Demaegd,Economic,,"Simone Luciani,Daniele Tascini",,,"CMON Limited,Cranio Creations,Heidelberger Spieleverlag",7.2018,752
173105,2,60,0,2,60,The Great War,60,2015,Peter Dennis,"Miniatures,Wargame,World War I",,Richard Borg,"The Great War: Tank Expansion,The Great War: Whippet Tank Pack","Commands & Colors,Crowdfunding: Kickstarter",PSC Games,8.00799,267
173115,4,50,12,2,30,Monarch,50,2015,"Kate Adams,Sarah Ettinger",Fantasy,,"Mary Flanagan,Zara Downs,Max Seidman",Monarch: Hungry Tarasque and Regal Peacock,Crowdfunding: Kickstarter,"Mary Flanagan LLC,Resonym",6.99149,194
173156,10,30,10,2,30,Timeline Challenge,30,2015,"Xavier Collette,Jérémie Fleury","Card Game,Educational,Trivia",,"Cyril Demaegd,Frédéric Henry",,Timeline,Asmodee,7.15881,603
173200,6,45,15,2,30,Epic Spell Wars of the Battle Wizards: Rumble at Castle Tentakill,45,2015,"Nick Edwards,Rob Heinsoo,Cory Jones","Fantasy,Fighting,Humor",,,Epic Spell Wars of the Battle Wizards: Dr. Hannah and Wilhellion Promo Cards,Epic Spell Wars of the Battle Wizards,Cryptozoic Entertainment,6.90971,891
173270,3,0,10,1,30,Ogre / G.E.V.,0,1990,"Winchell Chung,Denis Loubet,Richard Meaden,Philip Reed","Fighting,Science Fiction,Wargame","G.E.V.,Ogre",Steve Jackson (I),"Ogre Battlefields,Ogre Reinforcement Pack,Shockwave",Ogre/GEV Family,Steve Jackson Games,7.40909,55
